danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.8540000000000001,0.98,1,-1.181,1,0.0569,0.263,0.00053,0.5479999999999999,0.255,220.002,audio_features,3SCVHoGHV7GL0hmqcOIpqh,spotify:track:3SCVHoGHV7GL0hmqcOIpqh,https://api.spotify.com/v1/tracks/3SCVHoGHV7GL0hmqcOIpqh,https://api.spotify.com/v1/audio-analysis/3SCVHoGHV7GL0hmqcOIpqh,122000,4,Dark Trap,Memoirs Of A Gorilla,,
0.526,0.62,8,-7.244,0,0.281,0.067,0.000241,0.139,0.187,112.027,audio_features,70nmZhHZLNVYWP4NON41Zw,spotify:track:70nmZhHZLNVYWP4NON41Zw,https://api.spotify.com/v1/tracks/70nmZhHZLNVYWP4NON41Zw,https://api.spotify.com/v1/audio-analysis/70nmZhHZLNVYWP4NON41Zw,205766,4,Dark Trap,Runnin' Thru The 7th With My Woadies,,
0.84,0.444,3,-10.58,0,0.21100000000000002,0.532,0.000884,0.0623,0.376,131.999,audio_features,4owRIrDAJPqNWGf2SGC3H8,spotify:track:4owRIrDAJPqNWGf2SGC3H8,https://api.spotify.com/v1/tracks/4owRIrDAJPqNWGf2SGC3H8,https://api.spotify.com/v1/audio-analysis/4owRIrDAJPqNWGf2SGC3H8,145636,4,Dark Trap,Mount Sinai,,
0.818,0.5760000000000001,0,-7.587999999999999,0,0.162,0.29,0.0,0.105,0.285,192.378,audio_features,6yK9kwo8cBoVRNOylq0yNc,spotify:track:6yK9kwo8cBoVRNOylq0yNc,https://api.spotify.com/v1/tracks/6yK9kwo8cBoVRNOylq0yNc,https://api.spotify.com/v1/audio-analysis/6yK9kwo8cBoVRNOylq0yNc,150187,3,Dark Trap,FUCKTHEPOPULATION,,
0.8809999999999999,0.903,8,-0.955,1,0.0813,0.267,0.00253,0.109,0.272,119.994,audio_features,3bNCifwGPjqeeqzpjrFG9k,spotify:track:3bNCifwGPjqeeqzpjrFG9k,https://api.spotify.com/v1/tracks/3bNCifwGPjqeeqzpjrFG9k,https://api.spotify.com/v1/audio-analysis/3bNCifwGPjqeeqzpjrFG9k,131500,4,Dark Trap,Magazine,,
0.77,0.623,8,-7.025,0,0.0569,0.0601,0.0,0.11699999999999999,0.0947,134.974,audio_features,599cYawsBthDvauPoXNr7U,spotify:track:599cYawsBthDvauPoXNr7U,https://api.spotify.com/v1/tracks/599cYawsBthDvauPoXNr7U,https://api.spotify.com/v1/audio-analysis/599cYawsBthDvauPoXNr7U,199100,4,Dark Trap,2 Hot 4 U (feat. $Uicdeboy$),,
0.8,0.505,0,-6.54,1,0.115,0.0206,2.05e-05,0.198,0.179,114.97200000000001,audio_features,2I12vOWeJU5ayhr6ha6esf,spotify:track:2I12vOWeJU5ayhr6ha6esf,https://api.spotify.com/v1/tracks/2I12vOWeJU5ayhr6ha6esf,https://api.spotify.com/v1/audio-analysis/2I12vOWeJU5ayhr6ha6esf,128418,4,Dark Trap,O Pana!,,
0.7809999999999999,0.493,1,-7.649,1,0.0522,0.0717,0.586,0.12300000000000001,0.0383,212.02200000000002,audio_features,0kCfKToIFZFQQAaSQHcjRL,spotify:track:0kCfKToIFZFQQAaSQHcjRL,https://api.spotify.com/v1/tracks/0kCfKToIFZFQQAaSQHcjRL,https://api.spotify.com/v1/audio-analysis/0kCfKToIFZFQQAaSQHcjRL,133747,4,Dark Trap,LTE,,
0.8170000000000001,0.9109999999999999,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.98899999999999,audio_features,4XQDrALwqj4J1YPqg58sDV,spotify:track:4XQDrALwqj4J1YPqg58sDV,https://api.spotify.com/v1/tracks/4XQDrALwqj4J1YPqg58sDV,https://api.spotify.com/v1/audio-analysis/4XQDrALwqj4J1YPqg58sDV,116000,3,Dark Trap,Champion Of Death,,
0.8140000000000001,0.74,10,-5.438,0,0.0947,0.11,2.2800000000000002e-05,0.12,0.191,120.098,audio_features,0AQXOzjEG2ofwGrDyqUY7H,spotify:track:0AQXOzjEG2ofwGrDyqUY7H,https://api.spotify.com/v1/tracks/0AQXOzjEG2ofwGrDyqUY7H,https://api.spotify.com/v1/audio-analysis/0AQXOzjEG2ofwGrDyqUY7H,183937,4,Dark Trap,Seppuku (feat. Suicideboy$ & Jgrxxn),,
0.6779999999999999,0.77,6,-3.2060000000000004,0,0.145,0.125,0.0,0.184,0.284,150.018,audio_features,3cQPyVlnrmmWU5fQJxl0q9,spotify:track:3cQPyVlnrmmWU5fQJxl0q9,https://api.spotify.com/v1/tracks/3cQPyVlnrmmWU5fQJxl0q9,https://api.spotify.com/v1/audio-analysis/3cQPyVlnrmmWU5fQJxl0q9,133903,4,Dark Trap,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),,
0.755,0.7879999999999999,0,-4.572,1,0.21600000000000003,0.0355,0.0,0.311,0.465,140.055,audio_features,2wzpr7E2FkOISAbYQOtPmZ,spotify:track:2wzpr7E2FkOISAbYQOtPmZ,https://api.spotify.com/v1/tracks/2wzpr7E2FkOISAbYQOtPmZ,https://api.spotify.com/v1/audio-analysis/2wzpr7E2FkOISAbYQOtPmZ,137195,4,Dark Trap,Slip On A Banana Clip,,
0.81,0.524,5,-6.705,1,0.0441,0.0444,0.7140000000000001,0.105,0.155,122.016,audio_features,7EnGzsqQi0bAVGQw8i4WIQ,spotify:track:7EnGzsqQi0bAVGQw8i4WIQ,https://api.spotify.com/v1/tracks/7EnGzsqQi0bAVGQw8i4WIQ,https://api.spotify.com/v1/audio-analysis/7EnGzsqQi0bAVGQw8i4WIQ,118236,4,Dark Trap,A Death In The Ocean Would Be Beautiful,,
0.8059999999999999,0.7020000000000001,0,-6.643,1,0.0688,0.27399999999999997,0.138,0.32299999999999995,0.182,211.95,audio_features,3mRBSk7h2Vr0D0yott8VhC,spotify:track:3mRBSk7h2Vr0D0yott8VhC,https://api.spotify.com/v1/tracks/3mRBSk7h2Vr0D0yott8VhC,https://api.spotify.com/v1/audio-analysis/3mRBSk7h2Vr0D0yott8VhC,126874,3,Dark Trap,Shattered Amethyst,,
0.89,0.74,1,-4.303,1,0.223,0.318,1.17e-05,0.244,0.436,130.012,audio_features,7ae2GdeXS5Tvo5RvdNwgaz,spotify:track:7ae2GdeXS5Tvo5RvdNwgaz,https://api.spotify.com/v1/tracks/7ae2GdeXS5Tvo5RvdNwgaz,https://api.spotify.com/v1/audio-analysis/7ae2GdeXS5Tvo5RvdNwgaz,112500,4,Dark Trap,Goosebumps,,
0.909,0.573,5,-6.856,1,0.18100000000000002,0.0332,0.0163,0.657,0.392,144.946,audio_features,7tUXZgLbOCvRJ9FBlairoU,spotify:track:7tUXZgLbOCvRJ9FBlairoU,https://api.spotify.com/v1/tracks/7tUXZgLbOCvRJ9FBlairoU,https://api.spotify.com/v1/audio-analysis/7tUXZgLbOCvRJ9FBlairoU,134271,4,Dark Trap,Venom,,
0.735,0.9329999999999999,1,-2.151,0,0.0788,0.0185,0.0108,0.1,0.11599999999999999,129.988,audio_features,7m1oRKYiZCfuKXRMWGefWR,spotify:track:7m1oRKYiZCfuKXRMWGefWR,https://api.spotify.com/v1/tracks/7m1oRKYiZCfuKXRMWGefWR,https://api.spotify.com/v1/audio-analysis/7m1oRKYiZCfuKXRMWGefWR,281538,4,Dark Trap,Bury Me,,
0.698,0.987,8,-0.7340000000000001,0,0.16699999999999998,0.0226,0.000558,0.34299999999999997,0.266,129.763,audio_features,1AADsJz09BwnKW4yYFQwXU,spotify:track:1AADsJz09BwnKW4yYFQwXU,https://api.spotify.com/v1/tracks/1AADsJz09BwnKW4yYFQwXU,https://api.spotify.com/v1/audio-analysis/1AADsJz09BwnKW4yYFQwXU,92308,4,Dark Trap,Hack Slash,,
0.5770000000000001,0.6920000000000001,11,-5.96,1,0.64,0.37200000000000005,0.0596,0.0989,0.0658,144.702,audio_features,5zjdL4aLh3D3wOKeRkZSL6,spotify:track:5zjdL4aLh3D3wOKeRkZSL6,https://api.spotify.com/v1/tracks/5zjdL4aLh3D3wOKeRkZSL6,https://api.spotify.com/v1/audio-analysis/5zjdL4aLh3D3wOKeRkZSL6,122483,4,Dark Trap,2000 Rounds,,
0.8270000000000001,0.7709999999999999,0,-4.374,1,0.318,0.0456,0.0,0.109,0.545,149.86700000000002,audio_features,1e0HLyx0SlmAhwTm2un9ft,spotify:track:1e0HLyx0SlmAhwTm2un9ft,https://api.spotify.com/v1/tracks/1e0HLyx0SlmAhwTm2un9ft,https://api.spotify.com/v1/audio-analysis/1e0HLyx0SlmAhwTm2un9ft,166452,4,Dark Trap,Sea Sick,,
0.68,0.7070000000000001,2,-5.132999999999999,1,0.127,0.00914,0.006379999999999999,0.09699999999999999,0.228,159.941,audio_features,0SbKWYPENsANEIIgnCK45e,spotify:track:0SbKWYPENsANEIIgnCK45e,https://api.spotify.com/v1/tracks/0SbKWYPENsANEIIgnCK45e,https://api.spotify.com/v1/audio-analysis/0SbKWYPENsANEIIgnCK45e,149804,4,Dark Trap,Grain,,
0.721,0.899,10,-4.07,0,0.057,0.0116,2.51e-05,0.126,0.0385,142.018,audio_features,1k31A67B0r2PDytoPR283x,spotify:track:1k31A67B0r2PDytoPR283x,https://api.spotify.com/v1/tracks/1k31A67B0r2PDytoPR283x,https://api.spotify.com/v1/audio-analysis/1k31A67B0r2PDytoPR283x,141972,4,Dark Trap,"Beware, the Sirens",,
0.777,0.812,8,-5.146,1,0.0447,0.26,0.264,0.185,0.452,139.961,audio_features,7vNYfMAh3bvHGmRxve1YAg,spotify:track:7vNYfMAh3bvHGmRxve1YAg,https://api.spotify.com/v1/tracks/7vNYfMAh3bvHGmRxve1YAg,https://api.spotify.com/v1/audio-analysis/7vNYfMAh3bvHGmRxve1YAg,140613,3,Dark Trap,Kali Yuga,,
0.579,0.813,7,-4.573,1,0.36700000000000005,0.0605,3.5e-05,0.365,0.312,215.218,audio_features,4Ao4XHlqBTKsCil8R6e8fD,spotify:track:4Ao4XHlqBTKsCil8R6e8fD,https://api.spotify.com/v1/tracks/4Ao4XHlqBTKsCil8R6e8fD,https://api.spotify.com/v1/audio-analysis/4Ao4XHlqBTKsCil8R6e8fD,135822,4,Dark Trap,Hexada,,
0.86,0.524,11,-4.698,1,0.0729,0.578,0.96,0.0993,0.142,114.946,audio_features,6rF4PCqJq0p4MAWgecwfIl,spotify:track:6rF4PCqJq0p4MAWgecwfIl,https://api.spotify.com/v1/tracks/6rF4PCqJq0p4MAWgecwfIl,https://api.spotify.com/v1/audio-analysis/6rF4PCqJq0p4MAWgecwfIl,148939,4,Dark Trap,Caligula,,
0.425,0.508,8,-10.01,1,0.13,0.0639,0.18100000000000002,0.244,0.0679,130.83700000000002,audio_features,0K1fOHUHEsv1lnq2yU1VG5,spotify:track:0K1fOHUHEsv1lnq2yU1VG5,https://api.spotify.com/v1/tracks/0K1fOHUHEsv1lnq2yU1VG5,https://api.spotify.com/v1/audio-analysis/0K1fOHUHEsv1lnq2yU1VG5,142232,4,Dark Trap,Niagara (feat. Lil Peep),,
0.494,0.695,1,-10.565999999999999,1,0.7509999999999999,0.00421,0.0158,0.223,0.0722,155.01,audio_features,5dBP9gDiDlsXiitxvB4HGb,spotify:track:5dBP9gDiDlsXiitxvB4HGb,https://api.spotify.com/v1/tracks/5dBP9gDiDlsXiitxvB4HGb,https://api.spotify.com/v1/audio-analysis/5dBP9gDiDlsXiitxvB4HGb,197077,4,Dark Trap,Scrying Through Shattered Glass,,
0.649,0.772,11,-5.332000000000001,0,0.133,0.7170000000000001,0.00305,0.10300000000000001,0.0294,219.946,audio_features,0kHEr6iF9m7mrkTjv9pbZ6,spotify:track:0kHEr6iF9m7mrkTjv9pbZ6,https://api.spotify.com/v1/tracks/0kHEr6iF9m7mrkTjv9pbZ6,https://api.spotify.com/v1/audio-analysis/0kHEr6iF9m7mrkTjv9pbZ6,219749,4,Dark Trap,Polaris,,
0.8140000000000001,0.758,0,-6.5120000000000005,1,0.384,0.185,0.091,0.204,0.82,159.94,audio_features,5twSsmNWVzQ5VNA6GzwtHn,spotify:track:5twSsmNWVzQ5VNA6GzwtHn,https://api.spotify.com/v1/tracks/5twSsmNWVzQ5VNA6GzwtHn,https://api.spotify.com/v1/audio-analysis/5twSsmNWVzQ5VNA6GzwtHn,131590,4,Dark Trap,Rapture,,
0.37,0.856,7,-5.489,1,0.401,0.40299999999999997,0.00967,0.18,0.0755,158.764,audio_features,7lnCmYYscC0mijoPe3Blx8,spotify:track:7lnCmYYscC0mijoPe3Blx8,https://api.spotify.com/v1/tracks/7lnCmYYscC0mijoPe3Blx8,https://api.spotify.com/v1/audio-analysis/7lnCmYYscC0mijoPe3Blx8,236301,5,Dark Trap,Blackmage,,
0.888,0.9059999999999999,1,-4.0280000000000005,1,0.365,0.221,0.00047400000000000003,0.266,0.47700000000000004,125.03299999999999,audio_features,4Qwnjgav8p1B2F1EgcMQRW,spotify:track:4Qwnjgav8p1B2F1EgcMQRW,https://api.spotify.com/v1/tracks/4Qwnjgav8p1B2F1EgcMQRW,https://api.spotify.com/v1/audio-analysis/4Qwnjgav8p1B2F1EgcMQRW,137822,4,Dark Trap,Tartarus,,
0.816,0.62,11,-7.803999999999999,1,0.51,0.255,1.09e-05,0.251,0.265,144.981,audio_features,73IDzojzHitmvwVovPG7V2,spotify:track:73IDzojzHitmvwVovPG7V2,https://api.spotify.com/v1/tracks/73IDzojzHitmvwVovPG7V2,https://api.spotify.com/v1/audio-analysis/73IDzojzHitmvwVovPG7V2,184733,3,Dark Trap,Until the Light Takes Us,,
0.713,0.8390000000000001,4,-6.377000000000001,0,0.349,0.00417,0.706,0.106,0.0369,150.004,audio_features,0FP2R9giDksk3a1GUQLfOz,spotify:track:0FP2R9giDksk3a1GUQLfOz,https://api.spotify.com/v1/tracks/0FP2R9giDksk3a1GUQLfOz,https://api.spotify.com/v1/audio-analysis/0FP2R9giDksk3a1GUQLfOz,149230,4,Dark Trap,As Above so Look out Below,,
0.449,0.645,4,-4.784,0,0.0366,0.009559999999999999,0.008459999999999999,0.107,0.0589,219.692,audio_features,1PeIKwD4ifLR2jYWCsUgnX,spotify:track:1PeIKwD4ifLR2jYWCsUgnX,https://api.spotify.com/v1/tracks/1PeIKwD4ifLR2jYWCsUgnX,https://api.spotify.com/v1/audio-analysis/1PeIKwD4ifLR2jYWCsUgnX,207442,4,Dark Trap,Swan,,
